student_id,minutes_watched,paid_in_q2
152227,1.22,0
152241,6.77,0
152330,47.48,0
152338,0.9,0
152339,0.45,0
152344,52.63,0
152354,5.93,0
152401,17.38,0
152414,3.03,0
152438,5.48,0
152491,1.22,0
152492,0.77,0
152545,0.2,0
152553,20.58,0
152581,0.15,0
152605,2.23,0
152612,1.88,0
152613,1.52,0
152631,0.72,0
152655,4.88,0
152666,29.22,0
152688,11.05,0
152708,0.08,0
152761,2.03,0
152791,71.83,0
152816,0.83,0
152820,8.45,0
152846,52.98,0
152849,18.07,0
152909,0.28,0
152923,11.97,0
152957,0.45,0
152960,44.8,0
152963,0.15,0
152976,57.52,0
152985,0.05,0
153014,15.15,0
153034,0.52,0
153037,8.78,0
153104,35.43,0
153112,4.55,0
153138,5.4,0
153177,35.1,0
153202,6.05,0
153225,10.03,0
153274,72.9,0
153305,3.62,0
153313,59.33,0
153326,0.28,0
153341,6.05,0
153343,2.72,0
153348,0.85,0
153353,3.43,0
153440,3.58,0
153530,1.43,0
153557,4.55,0
153583,0.05,0
153608,0.25,0
153657,0.33,0
153676,2.77,0
153678,2.63,0
153690,0.22,0
153707,97.97,0
153736,0.5,0
153742,61.18,0
153745,6.1,0
153768,0.05,0
153791,74.53,0
153813,0.12,0
153814,7.68,0
153827,6.05,0
153860,1.22,0
153875,4.35,0
153923,63.68,0
153966,18.88,0
153991,33.72,0
154053,1.6,0
154064,0.63,0
154068,1.67,0
154075,72.03,0
154087,4.15,0
154135,0.52,0
154136,0.35,0
154140,0.08,0
154148,7.85,0
154150,0.37,0
154157,0.4,0
154205,1.87,0
154209,20.62,0
154244,1.42,0
154247,0.05,0
154252,9.93,0
154259,80.77,0
154260,0.12,0
154296,0.38,0
154329,0.58,0
154393,1.52,0
154395,8.02,0
154415,120.55,0
154480,0.87,0
154518,0.37,0
154596,6.07,0
154599,0.48,0
154645,20.53,0
154662,70.32,0
154669,0.05,0
154768,2.37,0
154837,18.83,0
154849,0.05,0
154898,0.33,0
154901,0.77,0
154925,64.42,0
154927,0.12,0
155003,1.83,0
155026,6.42,0
155071,7.07,0
155085,0.67,0
155097,5.08,0
155113,54.1,0
155155,1.47,0
155204,0.18,0
155225,0.82,0
155257,69.7,0
155269,0.6,0
155278,6,0
155300,22.32,0
155340,13.23,0
155364,2.27,0
155389,2.25,0
155424,50.9,0
155453,0.12,0
155502,70.87,0
155531,62.4,0
155537,42.18,0
155542,5.87,0
155557,6.05,0
155575,18.83,0
155589,67.43,0
155611,0.05,0
155639,0.67,0
155660,0.08,0
155676,0.08,0
155679,39.12,0
155685,2.73,0
155710,0.13,0
155760,11.62,0
155807,9.23,0
155828,2.27,0
155920,1.25,0
155921,4.52,0
155932,58.97,0
155940,55.42,0
156025,101.25,0
156048,5.6,0
156147,11.88,0
156151,0.57,0
156153,2.75,0
156178,11.45,0
156181,0.57,0
156197,19.13,0
156221,0.08,0
156265,3.8,0
156266,0.2,0
156270,0.98,0
156275,1.48,0
156278,2.05,0
156287,92.58,0
156308,0.07,0
156340,0.05,0
156371,0.1,0
156383,0.18,0
156385,1.12,0
156393,0.12,0
156401,0.33,0
156496,0.22,0
156528,0.75,0
156533,0.18,0
156535,0.22,0
156539,50.28,0
156546,0.25,0
156553,0.25,0
156562,0.4,0
156575,47.63,0
156586,2.93,0
156621,18.03,0
156733,1.05,0
156749,1.5,0
156754,75.22,0
156756,0.05,0
156802,3.88,0
156811,60.12,0
156829,0.47,0
156851,27.93,0
156857,25,0
156909,0.27,0
156926,6.4,0
156963,33.17,0
156990,41.73,0
157003,0.42,0
157011,0.33,0
157020,5.37,0
157022,31.28,0
157079,0.65,0
157097,6.08,0
157100,50.45,0
157103,0.73,0
157106,4.37,0
157129,0.17,0
157138,59.4,0
157168,80,0
157176,1.38,0
157187,0.52,0
157195,0.95,0
157197,2.83,0
157270,0.17,0
157286,12.45,0
157298,23.77,0
157312,69.33,0
157347,18.6,0
157351,1.03,0
157359,8,0
157363,0.67,0
157376,0.05,0
157386,0.52,0
157392,6.55,0
157396,62.35,0
157404,5.97,0
157431,0.3,0
157498,48.55,0
157508,8.37,0
157515,0.45,0
157542,17.85,0
157590,2.75,0
157591,1.97,0
157610,2.25,0
157611,92.73,0
157616,47.95,0
157645,1.9,0
157648,0.37,0
157691,12.48,0
157742,0.83,0
157751,76.28,0
157800,23.92,0
157815,0.27,0
157829,0.27,0
157866,7.77,0
157898,11.37,0
157927,0.23,0
157938,1.83,0
157959,37.85,0
157970,0.23,0
158036,6.12,0
158041,0.18,0
158047,0.2,0
158050,23.72,0
158129,62.4,0
158134,39.25,0
158136,43.7,0
158138,0.05,0
158145,19.2,0
158165,0.18,0
158177,0.95,0
158182,6.05,0
158185,42.72,0
158220,87.9,0
158236,6.45,0
158306,0.82,0
158344,0.33,0
158349,5.87,0
158371,5.2,0
158377,0.62,0
158379,1.53,0
158386,4.2,0
158395,0.98,0
158409,6.37,0
158452,42.53,0
158465,146.03,0
158544,0.63,0
158563,13.98,0
158597,77.43,0
158610,6.58,0
158628,1.2,0
158684,0.07,0
158693,5.73,0
158697,0.22,0
158753,121.23,0
158755,16.35,0
158760,5.97,0
21,0.08,0
548,0.12,0
777,0.05,0
1252,0.37,0
1613,2.75,0
1986,0.07,0
2125,0.13,0
3258,2.5,0
3711,8.13,0
3776,1.92,0
3993,4.37,0
4240,0.12,0
4264,0.27,0
4875,0.97,0
5016,12.05,0
5331,1.18,0
6012,6.45,0
6111,18.2,0
6452,3.2,0
6660,0.32,0
6813,0.25,0
7395,1.2,0
7414,13.2,0
7421,0.48,0
8083,0.13,0
8635,41.2,0
8835,157.73,0
9687,0.55,0
10837,27.58,0
11220,27.05,0
11887,71.92,0
12011,0.22,0
12634,13.73,0
12946,33.15,0
13008,4.9,0
13307,16.75,0
13487,0.05,0
13642,0.33,0
14310,89.45,0
16231,3.97,0
17632,19.42,0
17785,0.13,0
19128,103.65,0
19449,23.7,0
20455,1.35,0
20595,0.08,0
21559,0.22,0
24023,0.47,0
24159,0.07,0
24264,0.43,0
24720,0.1,0
25280,0.95,0
26907,12.22,0
27673,28.32,0
28080,0.13,0
31246,6.57,0
31490,5.2,0
32033,0.47,0
32178,0.67,0
33945,6.33,0
35148,0.27,0
38507,17.05,0
39073,0.28,0
40223,0.15,0
41418,0.48,0
52002,7.02,0
52523,85.02,0
52524,0.45,0
55030,1.95,0
57499,16,0
58447,0.25,0
59019,3.1,0
59695,0.07,0
64065,0.17,0
66308,0.42,0
67407,0.07,0
70359,0.8,0
74441,0.25,0
74934,7.02,0
75257,15,0
76408,2.47,0
81693,0.1,0
82608,0.13,0
83847,0.1,0
86428,0.05,0
99883,17.1,0
108299,0.05,0
108710,18.85,0
113947,0.08,0
117636,0.07,0
135358,0.22,0
138025,1.85,0
138989,43.58,0
142907,1.3,0
143508,6.68,0
143780,0.05,0
143982,30.18,0
144072,0.07,0
144199,0.38,0
144657,6.97,0
144750,0.83,0
144988,0.37,0
145023,0.18,0
145264,32.72,0
145610,3.1,0
146061,0.42,0
146092,23.98,0
146279,6.15,0
146306,86.8,0
146549,13.77,0
146847,115.83,0
146925,74.45,0
147131,0.15,0
147188,5.67,0
147215,10.38,0
147264,0.07,0
147370,41.65,0
147406,0.45,0
147412,0.15,0
147489,25.45,0
147656,7.92,0
147829,2.5,0
147925,0.6,0
147962,25.07,0
148012,0.5,0
148132,0.37,0
148142,45.72,0
148146,0.77,0
148180,0.05,0
148187,0.7,0
148189,0.68,0
148196,0.38,0
148200,0.08,0
148216,129.27,0
148220,0.1,0
148251,1.68,0
148252,55.52,0
148303,0.08,0
148333,20.28,0
148352,0.75,0
148353,0.48,0
148373,0.57,0
148374,6.53,0
148388,21.95,0
148400,0.67,0
148418,2.58,0
148452,11.03,0
148453,1.95,0
148466,0.2,0
148472,37.65,0
148479,12.82,0
148511,0.63,0
148552,0.15,0
148557,0.6,0
148564,0.6,0
148585,24.93,0
148589,0.43,0
148604,11.97,0
148608,5.42,0
148640,5.55,0
148642,28.25,0
148645,9.83,0
148664,1.12,0
148668,0.53,0
148730,0.37,0
148736,37.32,0
148760,61.78,0
148768,0.07,0
148794,0.72,0
148807,40.42,0
148816,2.7,0
148835,10.22,0
148836,36.08,0
148879,0.38,0
148895,10.08,0
148898,29.3,0
148903,40.22,0
148938,0.63,0
148977,80.47,0
148980,51.13,0
148982,0.22,0
148983,0.65,0
148997,0.05,0
148999,14.32,0
149017,0.63,0
149040,0.93,0
149050,89.32,0
149055,2.83,0
149084,0.23,0
149104,6.22,0
149115,12.37,0
149168,58.8,0
149178,5.42,0
149181,0.42,0
149210,0.08,0
149215,18.17,0
149245,3.98,0
149267,4.32,0
149305,16.48,0
149314,10.3,0
149322,3.17,0
149351,0.73,0
149378,24.17,0
149396,0.22,0
149424,9.1,0
149428,0.63,0
149434,0.4,0
149480,0.57,0
149521,6.78,0
149528,0.22,0
149563,2.83,0
149590,0.05,0
149601,14.8,0
149603,0.4,0
149609,0.07,0
149619,1.02,0
149693,0.53,0
149720,1,0
149732,1.42,0
149739,0.07,0
149742,14.23,0
149752,31.45,0
149847,1.32,0
149853,0.3,0
149940,0.62,0
149949,1.88,0
149969,2.9,0
149992,6.38,0
150004,46.58,0
150011,12.62,0
150024,0.45,0
150031,0.07,0
150036,74.87,0
150067,9.52,0
150070,9.62,0
150072,0.42,0
150170,5.95,0
150190,0.22,0
150215,6.17,0
150241,0.08,0
150252,7.97,0
150276,29.65,0
150278,78.75,0
150325,1.25,0
150329,0.2,0
150360,3,0
150363,0.12,0
150364,0.1,0
150369,0.13,0
150396,6.62,0
150398,3.53,0
150416,34.3,0
150430,0.08,0
150431,0.3,0
150435,0.35,0
150466,22.4,0
150497,0.12,0
150498,0.45,0
150504,0.62,0
150523,0.87,0
150542,24.03,0
150555,5.68,0
150558,0.18,0
150563,33.97,0
150568,3.27,0
150572,5.33,0
150586,10.57,0
150595,52.47,0
150611,0.25,0
150626,0.12,0
150647,0.53,0
150662,0.08,0
150693,0.42,0
150700,0.67,0
150712,15.73,0
150716,0.65,0
150723,8.58,0
150734,1.15,0
150740,0.05,0
150747,16.07,0
150790,0.48,0
150820,1.87,0
150838,66.7,0
150839,17,0
150845,48.85,0
150868,0.17,0
150869,40.95,0
150893,30.93,0
150897,0.07,0
150898,51.32,0
150927,1.2,0
150944,78.45,0
150952,43.25,0
150954,6.73,0
150993,17.08,0
151009,130.13,0
151017,110.87,0
151021,68.75,0
151030,26.68,0
151033,0.18,0
151051,2.62,0
151086,73.55,0
151089,0.05,0
151107,0.07,0
151119,22.47,0
151154,4.25,0
151179,0.12,0
151191,0.63,0
151261,4.6,0
151285,9.73,0
151302,1.88,0
151309,4.42,0
151362,0.13,0
151372,3.48,0
151383,1,0
151407,0.13,0
151410,0.98,0
151412,39.95,0
151426,3.9,0
151478,5.45,0
151480,19.47,0
151491,0.2,0
151539,0.73,0
151547,7.83,0
151577,30.68,0
151594,39.92,0
151597,28.25,0
151608,12.05,0
151626,52.9,0
151636,0.87,0
151644,0.07,0
151647,18.95,0
151741,0.22,0
151755,0.13,0
151757,29.1,0
151814,0.48,0
151831,0.1,0
151842,2.37,0
151856,63.65,0
151884,61.13,0
151900,58.25,0
151916,0.1,0
151918,32.98,0
151921,0.12,0
151944,0.22,0
151959,3.7,0
151976,6.1,0
152005,3.05,0
152023,2.98,0
152034,53.7,0
152063,0.1,0
152064,42.85,0
152096,75.07,0
152145,1.13,0
152159,57.23,0
152169,2.8,0
152170,1.08,0
152191,14.82,0
152221,0.28,0
152235,8.75,0
152246,0.07,0
152292,3.9,0
152307,5.47,0
152329,0.17,0
152333,5.78,0
152358,9.72,0
152384,0.93,0
152394,3.38,0
152407,63.32,0
152413,7.65,0
152427,0.92,0
152493,0.75,0
152516,0.1,0
152523,25.72,0
152534,0.65,0
152555,55.88,0
152558,0.12,0
152570,0.15,0
152575,0.75,0
152577,5.33,0
152644,41.77,0
152657,10.53,0
152681,23.18,0
152686,60.52,0
152725,3.97,0
152758,18.87,0
152771,13.07,0
152819,0.1,0
152866,0.3,0
152869,3.72,0
152876,5.42,0
152906,23.08,0
152907,0.25,0
152918,0.63,0
152930,0.1,0
152966,2.23,0
152971,5.75,0
152982,0.22,0
152983,0.15,0
152990,102.37,0
153002,1.72,0
153027,0.12,0
153035,55.77,0
153049,54.27,0
153061,0.52,0
153087,0.18,0
153094,38.45,0
153102,83.97,0
153108,8.98,0
153157,3.1,0
153220,6.2,0
153228,0.07,0
153237,0.08,0
153248,11.55,0
153251,0.07,0
153252,43.33,0
153268,9.07,0
153275,0.28,0
153284,57.53,0
153306,3.05,0
153321,0.05,0
153333,7.72,0
153355,6.02,0
153358,0.2,0
153419,6.03,0
153437,41.1,0
153522,6.18,0
153523,1.48,0
153559,43.92,0
153562,9.9,0
153566,29.4,0
153611,0.77,0
153646,1.22,0
153654,23.1,0
153662,103.97,0
153697,0.67,0
153710,31.57,0
153715,31.43,0
153743,49.6,0
153744,69.45,0
153780,144.6,0
153798,11.63,0
153809,10.27,0
153810,19.3,0
153812,0.68,0
153821,0.12,0
153822,46.25,0
153837,32.72,0
153863,0.05,0
153868,51.33,0
153873,0.55,0
153879,0.77,0
153882,0.08,0
153893,5.92,0
153900,25,0
153922,0.07,0
153941,0.18,0
153949,2.82,0
153981,12.68,0
154007,18.32,0
154013,87.48,0
154065,140.07,0
154080,14.42,0
154111,0.87,0
154125,1.25,0
154184,64.58,0
154186,0.4,0
154211,26.2,0
154216,0.18,0
154251,13.78,0
154254,138.9,0
154294,0.35,0
154327,54.08,0
154337,2.63,0
154349,6.03,0
154426,6,0
154444,5.93,0
154448,0.05,0
154466,38.93,0
154473,8.07,0
154519,1.32,0
154560,24.18,0
154573,22.88,0
154588,1.53,0
154608,11.83,0
154618,0.5,0
154636,16.35,0
154729,8.88,0
154762,0.05,0
154791,0.17,0
154836,3.43,0
154841,0.65,0
154884,17.82,0
154896,1.13,0
154932,10.05,0
154940,0.13,0
154943,6.2,0
154991,0.12,0
154999,0.25,0
155038,1.45,0
155088,10.22,0
155112,4.77,0
155124,0.97,0
155172,1.65,0
155262,24.68,0
155289,43.02,0
155357,0.05,0
155383,4.37,0
155390,0.12,0
155495,1.28,0
155580,0.05,0
155614,34.37,0
155706,0.2,0
155713,31.1,0
155716,1.45,0
155735,84.8,0
155817,77.47,0
155840,17.82,0
155888,0.17,0
155906,27.95,0
155927,11.5,0
155945,6.07,0
155948,4.62,0
156040,1.27,0
156059,0.33,0
156086,11.68,0
156099,15.63,0
156115,9.92,0
156185,0.22,0
156195,32.8,0
156198,3.37,0
156225,23.95,0
156237,18.77,0
156264,0.57,0
156280,36.67,0
156282,78.7,0
156283,44.25,0
156332,0.98,0
156369,6.22,0
156378,0.33,0
156452,0.1,0
156459,0.15,0
156479,9.98,0
156497,0.07,0
156515,0.08,0
156517,7.55,0
156529,0.05,0
156532,6.32,0
156557,17.95,0
156563,8.9,0
156585,1.67,0
156589,25.95,0
156599,1.33,0
156617,98.53,0
156620,0.45,0
156633,5.13,0
156635,0.37,0
156636,0.63,0
156666,32.25,0
156682,4.52,0
156768,16.57,0
156785,0.3,0
156875,3.97,0
156911,19.97,0
156913,65.67,0
156915,7.85,0
156951,31.95,0
156957,1.57,0
156969,0.45,0
156991,2.67,0
156997,0.75,0
157004,69.57,0
157025,7.35,0
157040,13.55,0
157043,26.13,0
157064,0.55,0
157081,17.13,0
157087,3.97,0
157093,0.53,0
157111,0.1,0
157148,0.15,0
157190,11.93,0
157203,5.72,0
157212,33.8,0
157245,0.1,0
157252,1.58,0
157255,6.12,0
157259,6.2,0
157260,0.07,0
157265,66.05,0
157346,18.77,0
157372,1.78,0
157432,0.53,0
157442,1.5,0
157452,2.8,0
157468,3.7,0
157516,10.55,0
157519,0.3,0
157549,2.7,0
157558,6.82,0
157565,63.17,0
157575,4.05,0
157614,27.2,0
157621,0.08,0
157634,0.07,0
157685,0.1,0
157696,71.48,0
157709,18.37,0
157769,82.17,0
157770,0.55,0
157813,0.08,0
157826,9.27,0
157848,5.25,0
157875,42.35,0
157896,1.2,0
157902,64.52,0
157920,0.8,0
157929,0.68,0
157940,1.03,0
158004,0.5,0
158035,39.48,0
158048,16.62,0
158125,27.78,0
158130,1.93,0
158137,2.42,0
158153,10.92,0
158154,22.85,0
158193,4.23,0
158201,0.37,0
158202,7.35,0
158215,12.18,0
158228,0.05,0
158238,6.63,0
158244,30.98,0
158250,9.65,0
158271,2.9,0
158280,23.47,0
158298,0.12,0
158308,0.05,0
158314,5.95,0
158317,0.8,0
158318,18.92,0
158361,3.23,0
158369,15.85,0
158373,0.35,0
158382,45.7,0
158399,0.08,0
158401,6.03,0
158421,5.57,0
158423,1.42,0
158447,66.35,0
158500,22.97,0
158504,0.23,0
158515,79.27,0
158527,1.6,0
158535,0.83,0
158547,0.05,0
158586,22.55,0
158604,0.3,0
158615,0.15,0
158637,2.75,0
158639,6.02,0
158652,0.9,0
158670,0.12,0
158679,25.5,0
158698,0.22,0
158714,0.2,0
158716,0.55,0
158719,23.65,0
158731,18.8,0
158742,26.78,0
158761,72.63,0
612,0.05,0
665,2.53,0
1543,8.18,0
1843,27.77,0
1876,0.03,0
2000,59.7,0
2147,105.37,0
2247,0.45,0
2418,0.57,0
2539,0.37,0
2644,157.17,0
2746,20.53,0
2901,0.7,0
3129,0.18,0
3808,0.05,0
4016,21.2,0
4881,2.57,0
5287,2.9,0
5538,0.13,0
6254,0.15,0
6368,42.02,0
6403,0.18,0
6619,9.12,0
7584,1.2,0
7909,0.08,0
8197,0.3,0
8633,0.15,0
8709,1.3,0
9047,129.62,0
9099,2.07,0
10149,17.67,0
10306,6.3,0
10587,10.67,0
10890,6.03,0
11025,7.53,0
11829,57.45,0
11934,38.32,0
12205,4.28,0
12446,12.9,0
12544,5.05,0
12807,18.77,0
12891,0.05,0
13211,0.15,0
14512,0.1,0
14942,3.6,0
16165,22.32,0
18012,0.38,0
19548,6.7,0
19878,11.62,0
20041,0.97,0
21433,4,0
21844,14.52,0
22194,10.37,0
22821,1.92,0
22961,0.15,0
24121,4.12,0
24564,15.08,0
24731,0.08,0
25966,0.32,0
27775,5.08,0
28630,4.93,0
32008,0.07,0
33001,0.1,0
33090,0.32,0
34394,0.08,0
36902,2.52,0
37381,0.08,0
41789,0.48,0
41949,33.12,0
51686,0.12,0
51695,0.15,0
53809,1.32,0
54875,0.05,0
56125,0.13,0
57060,0.05,0
58737,0.07,0
59459,3.68,0
60149,0.6,0
62255,4.13,0
64044,0.32,0
70982,1.3,0
72596,20.13,0
73239,0.05,0
74663,2.97,0
76251,0.05,0
77476,36.55,0
79529,0.05,0
83956,19.98,0
86032,0.13,0
89299,23.08,0
90983,0.07,0
93079,0.22,0
98895,0.17,0
99032,6.08,0
99611,0.35,0
105389,1.02,0
109018,2.15,0
113456,16.58,0
113816,0.08,0
122649,5.37,0
124444,55.78,0
125478,3.23,0
136673,0.8,0
136857,7.97,0
138384,0.05,0
139699,5.92,0
142822,0.12,0
144333,1.77,0
144397,37.23,0
144558,52.93,0
144692,3.23,0
144771,4.62,0
145085,20.85,0
145401,0.07,0
145516,1.48,0
145902,2.67,0
145930,16.05,0
145968,0.7,0
146012,28.3,0
146120,1.88,0
146129,0.55,0
146675,1.45,0
146778,2.03,0
146816,0.67,0
146929,2.33,0
147046,0.13,0
147080,57.22,0
147089,7.78,0
147262,30.07,0
147421,10.98,0
147558,23.48,0
147650,0.2,0
147748,1.6,0
147768,1.87,0
147796,49.93,0
147933,0.55,0
148059,153.3,0
148079,8.72,0
148135,0.18,0
148153,0.48,0
148156,0.03,0
148172,0.85,0
148173,13.38,0
148174,0.47,0
148182,33.2,0
148197,0.92,0
148215,1.13,0
148234,59.58,0
148236,78.65,0
148240,6.15,0
148254,83.9,0
148255,0.2,0
148261,3.4,0
148269,15.93,0
148275,10.57,0
148295,4.75,0
148361,8.72,0
148394,0.2,0
148413,3.65,0
148415,0.4,0
148431,32.48,0
148435,6.07,0
148443,16.13,0
148458,5.17,0
148482,1.08,0
148509,1.9,0
148521,0.68,0
148534,9.67,0
148537,0.78,0
148573,0.07,0
148583,0.1,0
148594,0.07,0
148622,0.37,0
148636,51.47,0
148658,0.08,0
148661,0.5,0
148675,6.48,0
148694,10.38,0
148735,83.22,0
148739,15.8,0
148747,25.8,0
148761,1.77,0
148773,1.18,0
148811,0.58,0
148819,4.78,0
148824,4.15,0
148841,0.2,0
148897,48.72,0
148904,0.4,0
148920,0.05,0
148923,97.68,0
148981,5.45,0
148993,10.82,0
148994,61.97,0
149051,0.75,0
149062,0.95,0
149068,5.28,0
149100,18.47,0
149101,20.77,0
149113,1.88,0
149116,0.88,0
149126,0.22,0
149133,5.18,0
149139,0.93,0
149165,0.88,0
149207,0.43,0
149221,0.83,0
149227,0.08,0
149239,0.93,0
149258,0.83,0
149262,66.33,0
149276,52.68,0
149375,5.2,0
149392,1.07,0
149394,0.12,0
149412,21.72,0
149414,0.23,0
149419,0.57,0
149446,2.03,0
149453,0.82,0
149543,0.38,0
149580,40.28,0
149595,30.3,0
149596,0.12,0
149639,0.9,0
149655,63.08,0
149657,0.08,0
149691,0.05,0
149717,0.08,0
149740,25.62,0
149741,35.3,0
149758,35.02,0
149760,50.43,0
149762,7.72,0
149772,5.37,0
149777,0.07,0
149778,9.27,0
149830,10.98,0
