student_id,minutes_watched,paid_in_q2
3195,354.33,1
3219,163.95,1
3239,1957.18,1
3256,360.45,1
3338,209.25,1
3406,16.73,1
3420,78.92,1
3423,627.78,1
3478,0.6,1
3481,30.58,1
3511,7.48,1
3524,58.78,1
3577,329.9,1
3598,133.9,1
3631,6.78,1
3652,20.87,1
3780,141.03,1
3799,177.07,1
3817,1140.03,1
3852,5,1
3856,248.58,1
3916,61.57,1
3943,163.82,1
3982,0.05,1
3984,30.33,1
3987,0.9,1
4011,54.98,1
4019,57.5,1
4035,26.28,1
4055,221.25,1
4078,0.9,1
4162,16.17,1
4186,41.82,1
4194,30.23,1
4266,121.1,1
4337,10.47,1
4371,63.57,1
4376,41.03,1
4384,0.08,1
4435,1.37,1
4537,305.28,1
4558,163.42,1
4595,809.45,1
4629,234.48,1
4640,292.98,1
4698,18.33,1
4723,596.73,1
4739,2504.52,1
4778,36.95,1
4784,296.6,1
4795,12.82,1
4829,137.68,1
4872,242.52,1
4884,33.27,1
5010,617.93,1
5018,31.5,1
5064,419.67,1
5076,5.58,1
5080,551.5,1
5109,3.72,1
5143,43.4,1
5212,195.27,1
5321,1966.65,1
5323,167.88,1
5340,224.7,1
5389,46.5,1
5427,12.93,1
5515,6.98,1
5579,2.08,1
5774,249.22,1
5836,643.53,1
6053,986.13,1
6070,5.78,1
6096,21.1,1
6159,253.15,1
6164,184.83,1
6278,1206.45,1
6408,267.65,1
6505,44.03,1
6559,461.32,1
6560,0.47,1
6589,176.02,1
6618,123.22,1
6787,315.15,1
6819,28.13,1
6862,224.52,1
6885,509.8,1
6890,62.3,1
6899,13.85,1
6950,879.05,1
6971,44.85,1
7008,1.38,1
7013,5.88,1
7037,2.2,1
7069,17.9,1
7086,250,1
7163,537.53,1
7178,20.25,1
7179,4.77,1
7224,78.63,1
7244,19.22,1
7294,21.2,1
7358,9.3,1
7382,49.62,1
7412,61.2,1
7474,2.72,1
7475,96.22,1
7495,57.15,1
7524,36.52,1
7540,325.05,1
7548,43.18,1
7620,41.42,1
7790,1.38,1
7873,187.07,1
7975,506.97,1
8018,432.53,1
8030,26.03,1
8059,114.1,1
8095,79.65,1
8133,164.42,1
8156,8.92,1
8223,12.22,1
8412,44.73,1
8425,7.87,1
8495,312.52,1
8544,352.65,1
8594,1450.45,1
8600,18.47,1
8641,85.4,1
8754,249.37,1
8840,417.13,1
9098,4.62,1
9107,496.02,1
9108,2.17,1
9188,11.93,1
9372,301.92,1
9409,791.6,1
9754,684.8,1
9808,147.12,1
10131,76.15,1
10422,871.98,1
10685,74.87,1
10690,83.77,1
10938,7.27,1
11124,50.77,1
11215,41.48,1
11325,10.42,1
11402,0.12,1
11711,19.85,1
11793,10.48,1
11800,32.62,1
11808,36.42,1
12284,423,1
12330,71.55,1
12530,4.55,1
12532,481.9,1
12704,12.58,1
12816,31.72,1
13114,18.5,1
13180,107.43,1
13538,140.22,1
13620,143.87,1
14217,0.77,1
14463,11.55,1
14633,2.87,1
14649,51.07,1
14700,1325.42,1
14765,1.37,1
14905,67.33,1
15334,19.9,1
15345,0.05,1
15743,87.13,1
16414,55.33,1
16832,10.72,1
17419,702.63,1
17613,223.83,1
17859,16.1,1
18314,2.1,1
21449,168.62,1
23727,245.12,1
24006,27.63,1
24423,236.05,1
25521,5.82,1
27104,187.67,1
32560,5.2,1
37860,752.55,1
136313,1.2,1
142965,12.48,1
143026,40.6,1
143148,40.77,1
143216,144.1,1
1036,221.62,1
1183,46.82,1
1436,0.23,1
1567,365.37,1
1883,2.67,1
2591,89.68,1
4059,163.53,1
4303,12.28,1
6165,45.2,1
7649,7.12,1
11717,17.67,1
12915,17.62,1
13296,133.23,1
13707,91.33,1
15772,1110.18,1
16979,535.68,1
17317,1,1
22083,149.83,1
34533,31.77,1
38457,1.98,1
40867,119.7,1
43191,187.35,1
43604,4.97,1
51495,45.68,1
55811,84.32,1
64522,53.65,1
82986,141.93,1
88122,43.22,1
117782,0.1,1
138534,52.62,1
143407,38.52,1
144900,75.07,1
145013,425.27,1
145793,154.97,1
145813,85.4,1
146948,4.77,1
146990,11.82,1
147044,4.2,1
147132,357.92,1
147992,2.95,1
148060,42.67,1
148133,0.95,1
148346,210.45,1
148901,29.45,1
149652,644.67,1
151404,50.82,1
151418,35.77,1
152241,141.48,1
152267,0.07,1
152896,579.02,1
153745,86.7,1
153895,0.05,1
153897,20,1
153938,95.53,1
154509,13.25,1
154674,578.83,1
155924,124,1
156241,23.97,1
156344,170.43,1
156399,8.62,1
156501,21.53,1
156694,5.8,1
156696,12.78,1
156845,504.97,1
157171,43.83,1
158049,416.72,1
158129,56.62,1
158179,442.57,1
161173,319.9,1
161210,805.45,1
161227,83.9,1
161485,183.33,1
161703,230.53,1
162497,1267.38,1
163473,348.3,1
163918,13.82,1
165557,34.58,1
167091,12.12,1
167964,1286.67,1
169966,469.45,1
170014,34.17,1
170706,1.75,1
170905,176.32,1
171350,5.35,1
171479,224.37,1
171609,92.33,1
171832,9.67,1
171898,179,1
171900,3448.22,1
172218,154.38,1
172427,7.28,1
172814,562.78,1
172823,64.72,1
173313,869,1
175038,978.78,1
175440,788.92,1
175768,19.25,1
175975,101.73,1
177134,21.8,1
178303,46.95,1
179264,73.43,1
181083,225.72,1
182962,505.78,1
183092,101.32,1
184136,93,1
185851,2785.42,1
187632,68.83,1
192420,451.13,1
193484,78.42,1
200261,17.58,1
201159,476.68,1
203950,15.53,1
204116,714.25,1
207559,66.25,1
211139,483.35,1
212436,0.07,1
213379,160.77,1
213528,174.33,1
215608,572.1,1
219561,602.88,1
222991,1932.72,1
223701,4.07,1
224777,38.85,1
226169,802.75,1
227387,588.08,1
228416,16.28,1
228557,134.57,1
230140,608.9,1
230151,883.2,1
230273,144.92,1
230336,21.17,1
232131,595.08,1
233090,19.55,1
234155,225.53,1
234596,773.77,1
235192,1051.25,1
235692,212.62,1
236349,0.4,1
237385,9.75,1
238267,470.77,1
238593,4.23,1
239932,42,1
240248,443.97,1
240763,13.38,1
244586,101.97,1
245078,55.65,1
246846,11.32,1
247618,581,1
247869,0.33,1
250694,489.73,1
252073,23.07,1
253157,0.57,1
253225,3.28,1
253682,493.32,1
254117,136.62,1
254152,237.22,1
254310,1317.85,1
254389,38.18,1
254432,4.55,1
254450,30.02,1
254527,42.85,1
254550,5.72,1
254791,164.67,1
254795,0.7,1
254798,44.03,1
254855,80.5,1
254882,11.47,1
254914,1020.1,1
254953,749.8,1
254972,173.57,1
255058,731.73,1
255059,395.85,1
255169,367.25,1
255269,279.55,1
255296,589.55,1
255315,1.27,1
256443,173.07,1
256703,1914.42,1
257244,61.75,1
257415,181.4,1
257898,50.43,1
258256,73.63,1
258463,198.08,1
259174,281.5,1
259283,564.65,1
259494,113.58,1
259654,0.27,1
259777,48.6,1
259996,516.23,1
260356,120.95,1
260593,162.67,1
260861,194.03,1
260952,285.35,1
260971,24.32,1
261019,719.5,1
261073,425.75,1
261189,405.08,1
261515,7.13,1
261519,147.82,1
261565,59.7,1
261626,191.58,1
261668,178.7,1
261693,450.08,1
261758,52.4,1
261783,45.87,1
262112,1574.37,1
262273,47.45,1
262459,1077.42,1
262578,62.63,1
262580,32.32,1
262754,14.3,1
262761,172.63,1
262792,132.37,1
262817,265.92,1
263087,716,1
263501,28.75,1
263529,388.08,1
263661,86.97,1
263798,27.6,1
263934,17.95,1
264998,2.53,1
265110,584.05,1
265310,608.37,1
265317,310.93,1
265337,11.28,1
265449,86.52,1
265588,1465.75,1
265653,181.82,1
266095,514.37,1
266544,39.78,1
266584,177.35,1
266616,94.78,1
266754,328.73,1
266788,1288,1
266894,67.5,1
267203,515.77,1
267488,141.05,1
267949,110.65,1
267959,809.78,1
268104,112.75,1
268147,80.95,1
268293,518.42,1
268390,2009.38,1
268510,167.53,1
268556,908.65,1
268600,156.45,1
268718,260.45,1
268779,117.92,1
268796,1844.53,1
268985,1491.07,1
269070,573.37,1
269289,165.17,1
269485,921.82,1
269843,513.47,1
269864,212.33,1
270022,548.57,1
270179,536.13,1
270460,936.02,1
270486,953.03,1
270599,2619.62,1
270700,611.55,1
270710,912.18,1
270811,185.9,1
270947,20.47,1
271094,181.3,1
271114,166.62,1
271154,2510.02,1
271465,831.28,1
271760,52,1
271787,98.6,1
271872,391.67,1
272977,167.95,1
273235,116.58,1
273249,395.93,1
273671,601.3,1
274209,1029.22,1
274273,601.33,1
274382,626.35,1
274475,261.78,1
274552,191.5,1
274585,30.05,1
274908,458.45,1
274948,361.47,1
275021,210.47,1
275165,657.27,1
275253,25.12,1
275292,21.22,1
275293,104.57,1
275442,1505.03,1
275457,74.95,1
275498,49.52,1
275510,37.15,1
275516,43.48,1
275529,26.05,1
275571,16.12,1
275575,60.93,1
275589,108.27,1
275591,52.8,1
276261,222.83,1
276420,166.52,1
276455,1248.85,1
276671,193.38,1
276708,567.43,1
277066,833.42,1
277084,939.48,1
277814,8.45,1
278444,67.67,1
278642,211.52,1
278753,636.97,1
278764,689.2,1
279138,406.27,1
279409,183.07,1
6,67.08,1
1308,0.35,1
2811,575.72,1
3643,559.3,1
4404,185.35,1
7421,41.88,1
7439,2131.42,1
9305,174.73,1
11250,44.03,1
11996,0.1,1
16052,58.65,1
17378,212.92,1
19124,1366.42,1
24701,66.85,1
30872,1001.97,1
39563,599.22,1
42751,55.48,1
44965,319.33,1
59138,416.63,1
74498,163.85,1
101982,4.2,1
103808,56.15,1
106235,57.68,1
107588,168.63,1
137389,804.05,1
140223,17.27,1
143392,27.02,1
143709,1462.22,1
144179,4681.83,1
144627,75.65,1
144788,1082.07,1
144912,64.5,1
145713,481.38,1
145873,64.13,1
145944,36.7,1
146149,566.57,1
146855,366.48,1
147231,110,1
147618,183.37,1
147638,210.92,1
147687,1054.13,1
148927,110.08,1
149038,6.37,1
149576,4494.42,1
149584,2.62,1
149601,111.47,1
149787,163.82,1
150663,221.28,1
150949,2063.1,1
151021,64.47,1
151694,863.07,1
152611,122.13,1
153103,472.25,1
155427,134.33,1
156099,5.68,1
156342,77.5,1
156343,51.87,1
156610,404.78,1
156615,27.75,1
156776,1558.35,1
157698,275.88,1
157934,24.07,1
158250,40.77,1
158990,46.68,1
159370,6464.82,1
159457,917.82,1
159548,569.87,1
159987,240.97,1
160493,3.18,1
160536,22.2,1
160562,6.67,1
160705,35.43,1
161070,96.2,1
161241,26.92,1
161380,2880.08,1
161397,16.83,1
161426,239.8,1
161483,40.5,1
161539,0.17,1
161572,274.32,1
161580,354.3,1
164280,8.7,1
165187,45.22,1
165950,8.65,1
166652,38.83,1
167554,3.55,1
170493,1078.97,1
170962,125.82,1
171187,14.02,1
171210,50.53,1
171232,114.05,1
171263,0.45,1
171448,350.07,1
172174,116.95,1
172443,51.53,1
172535,604.27,1
172619,1171.35,1
172792,429.65,1
172793,876.17,1
173236,28.13,1
174650,15.22,1
176870,85.13,1
178111,15.87,1
178655,272.87,1
179776,66.25,1
180668,127.53,1
182377,52.97,1
182636,175.4,1
182919,15.42,1
184481,49.57,1
190610,312.83,1
190803,978.52,1
194528,69.05,1
196681,543.08,1
197346,13.73,1
198179,570.3,1
198300,35.88,1
198342,170.3,1
200231,906.87,1
203177,34.5,1
208957,180.35,1
210318,268.02,1
210670,284.77,1
212444,16.42,1
214994,86.95,1
216478,291.98,1
217852,308.22,1
218045,22.38,1
222899,1.15,1
225377,6.28,1
226611,62.87,1
226945,40.92,1
227678,772.9,1
228262,445.6,1
232898,469.57,1
233060,28.77,1
234971,2.4,1
236968,267.32,1
237081,480.5,1
238800,366.67,1
238848,1924.93,1
239554,53.28,1
242229,111.63,1
242454,841.87,1
242790,52.47,1
243941,1103,1
251329,414.75,1
251728,8.05,1
252812,211.33,1
253788,49.75,1
253843,381.47,1
253975,521.85,1
254057,160.1,1
254092,176.8,1
254227,16.95,1
254247,70.07,1
254301,31.97,1
254331,74.55,1
254478,119.58,1
254505,48.73,1
254558,757.53,1
254635,38.23,1
254759,336.6,1
254776,282.68,1
254796,65.92,1
254810,1.25,1
254842,84.72,1
254852,1.5,1
254878,7.58,1
255031,2.93,1
255033,148.05,1
255271,222.08,1
255341,50.02,1
256405,90,1
256432,549.55,1
256969,454.68,1
257938,4.17,1
258955,93.9,1
259300,260,1
259483,75.43,1
259524,431.15,1
259657,892.48,1
260168,935.27,1
260192,327.25,1
260608,638.9,1
260829,294.72,1
260915,46.98,1
260929,296.82,1
260998,1906.5,1
261085,0.65,1
261086,178.28,1
261110,0.25,1
261200,9.75,1
261293,227.78,1
261446,378.9,1
261510,170.35,1
261552,123.02,1
261582,1,1
261593,270.42,1
261670,44.1,1
261777,2779.63,1
261801,2338.62,1
261828,59.22,1
262260,164.2,1
262634,158.88,1
263293,995.5,1
263368,387.03,1
263472,132.22,1
263494,798.05,1
263579,346.18,1
263706,148.88,1
263759,377.93,1
264623,220.98,1
264761,127.97,1
265044,494.42,1
265093,200.98,1
265101,424.83,1
265241,28.55,1
265927,41.32,1
266099,26.97,1
266123,0.63,1
266410,13.28,1
266603,3.38,1
266693,473.27,1
266725,743.13,1
267010,1174.67,1
267670,0.2,1
267765,428.73,1
268263,595.95,1
268545,6.72,1
268558,282.47,1
268584,391.73,1
268792,147.57,1
268811,519.43,1
268825,1609.35,1
268903,230.12,1
268923,456.37,1
269012,49.47,1
269047,349.65,1
269054,778.33,1
269130,119.05,1
269534,18.97,1
269541,1504.12,1
269549,777.87,1
269728,0.45,1
270036,457.85,1
270103,111.65,1
270363,255.42,1
270455,65.03,1
270648,103.13,1
270911,138.3,1
271098,23.27,1
271185,1506.78,1
271310,22.42,1
271543,951.15,1
271800,2011.07,1
271856,694.27,1
271950,1807.5,1
272035,2081.6,1
272255,713.95,1
272261,485.12,1
272510,357.87,1
272543,172,1
272569,187.83,1
272717,2416.55,1
272887,162.47,1
272918,347.35,1
272923,42.28,1
273544,266.05,1
273862,144.83,1
274163,737.02,1
274498,544.25,1
274536,331.33,1
274589,87.88,1
274746,38.2,1
274825,1147.78,1
275038,715.03,1
275049,19.93,1
275069,81.87,1
275132,574.78,1
275158,99.93,1
275163,74.55,1
275275,324.93,1
275276,23.13,1
275277,528,1
275282,941.87,1
275479,280.23,1
275503,3.57,1
275552,302.38,1
275582,8.42,1
275644,60.42,1
275664,44.82,1
275684,140.87,1
275799,324.6,1
276104,6.57,1
276130,148.2,1
276265,280.65,1
276480,163.37,1
276784,550.53,1
276829,26.25,1
276932,85.65,1
277105,34.4,1
277109,265.82,1
277238,31.25,1
277403,214.25,1
277461,147.75,1
277499,452.42,1
277521,161.32,1
277544,102.58,1
277670,33.47,1
277766,109.12,1
277803,159.13,1
277977,10.13,1
278129,202.95,1
278177,200.88,1
278586,310.75,1
278695,95.58,1
278927,383.85,1
279352,173.05,1
702,1.6,1
1285,64.05,1
1419,63.52,1
1530,4.73,1
1540,675.6,1
1543,9.28,1
1619,1490.73,1
1923,0.55,1
3541,28.05,1
4336,723.45,1
12807,45.6,1
16796,46.35,1
17342,441.97,1
29758,692.83,1
34121,450.67,1
34172,91.55,1
43142,129.47,1
59323,784.07,1
59568,176.57,1
63369,58.07,1
77591,48.18,1
118426,0.28,1
144151,614.5,1
144397,1205.13,1
144467,5.82,1
144599,4.57,1
145488,0.05,1
146625,9.1,1
147076,77.57,1
147130,132.53,1
147473,29.33,1
147993,544.67,1
148109,7.48,1
149547,35.58,1
149960,47.88,1
150823,34.85,1
151366,19.67,1
151892,96.37,1
152109,391.38,1
152140,30.75,1
152174,23.07,1
152472,2.15,1
153036,55.62,1
153235,423.15,1
153930,2.33,1
154358,224.73,1
156183,812.93,1
156467,1546.02,1
156510,83.95,1
156521,293.75,1
156534,423.92,1
156541,121.17,1
156561,570.17,1
156728,93.42,1
156780,93.53,1
156887,99.78,1
157882,54.83,1
158108,393.63,1
159022,111.68,1
159057,34.33,1
160960,1116.02,1
161002,28.98,1
161108,19.52,1
161209,23.92,1
161475,372.27,1
161899,584.48,1
161935,0.07,1
162502,42,1
163452,19.73,1
163676,4243.93,1
163786,3,1
163914,65.27,1
164356,0.13,1
164430,61.6,1
165433,195.9,1
166907,166.77,1
167412,56.35,1
168777,62.58,1
170879,1262.87,1
170915,30.28,1
171011,174.63,1
171292,4.17,1
171560,54.42,1
172289,388.4,1
173105,342.1,1
174738,62.45,1
179103,17.13,1
182356,349.62,1
182897,201.73,1
183819,229.77,1
183925,80.93,1
189977,145.42,1
190596,82.3,1
192269,196.93,1
195067,153.97,1
195508,2823.77,1
196040,30.52,1
197505,719.43,1
198240,2.75,1
201975,28.95,1
204419,814.12,1
204773,391.8,1
205303,16.87,1
210367,133.15,1
210409,123.52,1
211603,545.97,1
212463,3434.42,1
215160,388.98,1
216394,2086,1
216409,155.62,1
216694,60.62,1
217976,80.63,1
218862,6.58,1
219488,1399.17,1
220799,41.42,1
221116,154.87,1
223034,152.22,1
226653,33.28,1
228222,9.2,1
228826,220.55,1
231080,293.87,1
233160,426.6,1
235095,1566.5,1
235168,396.72,1
235548,441.83,1
235735,534.15,1
237063,3.35,1
238018,51.55,1
238813,3.88,1
238879,52.37,1
238987,570.57,1
239647,17.3,1
241632,977.67,1
245804,191.38,1
248414,427.03,1
251217,358.4,1
252053,1.92,1
253827,968.85,1
253896,1026.98,1
253948,83.67,1
254088,260.52,1
254127,915.23,1
254136,56.85,1
254199,747.47,1
254353,54.37,1
254372,35.65,1
254465,215.17,1
254479,36.1,1
254526,32.68,1
254693,1066.28,1
254713,1835.53,1
254874,0.2,1
254931,239.85,1
255016,357.77,1
255017,12.83,1
255038,1.08,1
255044,69.82,1
255062,44.53,1
255187,53.33,1
255563,389.6,1
255912,42.88,1
256826,38.08,1
256954,284.45,1
256970,0.7,1
257236,5.1,1
258137,104.68,1
258223,6.9,1
258703,47.95,1
258913,480.28,1
259106,334.55,1
259429,507.32,1
259834,0.05,1
259952,289.25,1
259959,334.9,1
260042,1700.32,1
260329,82.05,1
260465,1228.2,1
260578,31.98,1
260616,1253.08,1
260684,183.98,1
260916,35.52,1
260968,82.88,1
261522,201.45,1
261610,85.12,1
261682,1501.77,1
261756,1424.67,1
261809,91.33,1
261813,427.45,1
261905,2220.75,1
262596,11.27,1
262714,358.67,1
262784,4.48,1
262988,736.5,1
263076,1315.42,1
263309,526.25,1
263388,14.95,1
263650,158.67,1
263690,1030.07,1
263913,88.57,1
263920,3.08,1
264291,7.48,1
264368,2.17,1
264400,294.22,1
264472,195.53,1
264843,125.22,1
264954,681.85,1
265196,166.43,1
265928,1656.52,1
265966,853.88,1
265970,163.22,1
266325,28.47,1
266614,819.33,1
266758,1064.42,1
266766,1233.13,1
267026,429.58,1
267064,1787.35,1
267090,29.12,1
267114,450.72,1
267286,753.38,1
267662,0.28,1
267813,585.48,1
267898,1379.63,1
268242,690.37,1
268287,132.45,1
268331,2237.55,1
268348,94.77,1
268373,84.98,1
268374,81.88,1
268408,240.9,1
268465,236.37,1
268473,362.83,1
268511,91,1
268647,2.17,1
268736,13.9,1
268877,22.37,1
268978,3002.23,1
268989,1480.08,1
269000,634.92,1
269038,58.98,1
269050,329.45,1
269066,1832.58,1
269540,374.35,1
269570,569.8,1
269754,111.1,1
269796,54.55,1
269874,242.53,1
269898,471.55,1
269978,339.32,1
270014,342.95,1
270324,59.17,1
270596,98.6,1
270671,419.37,1
270725,312.15,1
270898,31.87,1
271015,2044.02,1
271054,22.62,1
271083,187.82,1
271125,10.43,1
271300,829.83,1
271326,798.47,1
271617,12.32,1
272063,93.55,1
272452,361.93,1
272504,335.05,1
272659,56.3,1
272842,6163.18,1
272983,107.32,1
273117,18.72,1
273126,712.68,1
273214,77.15,1
273464,444.23,1
273599,103.48,1
274269,212.87,1
274781,49.93,1
274861,1171.38,1
274901,193.88,1
274904,430.45,1
274940,179.47,1
274996,760.4,1
275056,192.57,1
275129,1416.27,1
275148,218.37,1
275362,154.95,1
275412,101.83,1
275422,51.43,1
275463,86.73,1
275513,136.48,1
275624,163.62,1
275629,23.75,1
276490,1165.85,1
276562,169.55,1
276857,41.85,1
276938,357.97,1
277384,371.18,1
277410,146.98,1
277591,2.08,1
277866,828.52,1
278280,220.65,1
278758,225.93,1
279751,50.4,1
279766,132.8,1
1271,3.05,1
4080,813.48,1
6448,181.2,1
6479,365.2,1
6805,45.27,1
11345,40.97,1
16833,405.27,1
30206,483.1,1
30273,133.65,1
37017,2.6,1
51872,83.55,1
97931,1772.92,1
138559,22.28,1
143785,43.4,1
144390,0.92,1
144682,226.15,1
147143,125.08,1
147200,42.07,1
147448,111.52,1
147906,15.45,1
148996,21.67,1
149195,1474.87,1
149361,2,1
149554,1.18,1
149790,102.1,1
151313,70.47,1
151861,4.5,1
152970,229.12,1
153351,170.3,1
153741,211.22,1
154556,31.78,1
155280,80.75,1
155805,149.38,1
156645,21.43,1
156693,335.37,1
156774,0.3,1
157285,165.25,1
157360,283.82,1
158104,0.22,1
158205,33.58,1
158659,84.87,1
159590,46.45,1
159621,167.67,1
160032,266.97,1
160595,675.05,1
160610,316.27,1
161271,278.27,1
161338,210.12,1
161480,3.68,1
161515,34.45,1
161716,1043.97,1
161785,50.88,1
161900,422.98,1
164442,565.97,1
164455,5.32,1
164496,0.05,1
164701,32.9,1
166121,0.08,1
166217,13.72,1
166461,18.47,1
166509,50.8,1
166734,370.38,1
167295,422.48,1
170997,212.57,1
171302,13.55,1
171349,299.35,1
171402,0.42,1
171439,29.77,1
171476,18.22,1
171519,435.82,1
171536,7.13,1
171586,88.68,1
171613,85.53,1
171827,284.02,1
172127,734.57,1
172357,347.53,1
172424,276.88,1
172692,22.83,1
176209,11.03,1
177554,41.18,1
177665,15.17,1
179463,3.93,1
181219,1311.1,1
182414,38.02,1
182728,4929.33,1
182808,365.07,1
182880,492.43,1
183370,4.5,1
183419,452.98,1
183930,18.67,1
185009,3.07,1
185019,2.58,1
188716,319.77,1
193565,46.97,1
196656,4.05,1
201470,12.37,1
206242,247.78,1
209958,156.72,1
213312,229,1
216760,1.07,1
217155,1157.15,1
225216,387.95,1
228646,22.22,1
232006,2.45,1
236583,50.35,1
239765,53.15,1
240294,120.63,1
241036,145.78,1
241407,2.37,1
242308,38.6,1
243827,14.02,1
244031,369.02,1
244058,49.45,1
244342,200.9,1
246267,3711.67,1
246945,0.05,1
247676,99,1
248675,9.47,1
248806,4.75,1
249243,3.03,1
249247,80.75,1
250255,24.3,1
252678,1582.23,1
253264,898.42,1
253522,30.13,1
253829,2229.75,1
254469,92.42,1
254501,344.55,1
254529,7.7,1
254569,39.67,1
254651,0.1,1
254672,1.67,1
254725,294.03,1
254799,80.43,1
254854,48.23,1
254978,207.18,1
255128,488.95,1
255148,40.98,1
255204,4.68,1
255241,267.7,1
255257,244.05,1
255272,36.22,1
255282,657.8,1
255335,111.58,1
255353,96.75,1
256313,225.55,1
256484,34.38,1
256670,1528.85,1
257095,880.05,1
257509,54.32,1
258325,15.32,1
258337,675.45,1
258922,2.87,1
259026,292.13,1
259408,1.88,1
259506,9.68,1
259549,0.17,1
259884,1119.37,1
260126,14.42,1
260754,1256.03,1
260787,69.63,1
260815,374.6,1
260977,56.68,1
260980,817.02,1
261239,489.98,1
261367,122.05,1
261408,54.47,1
261466,1621.37,1
261490,96.57,1
261607,21.07,1
261883,426.72,1
262068,139.2,1
262377,230.62,1
262414,1487.72,1
262487,88.92,1
262819,492.62,1
262821,451.8,1
262908,0.43,1
263392,155.73,1
263480,228.2,1
263496,342.12,1
263531,304.62,1
263639,130.17,1
263648,17.53,1
263672,16.7,1
264146,1809.1,1
264476,1397.18,1
264514,763.43,1
264679,28.38,1
264916,779.43,1
265003,1115.9,1
265092,1480.15,1
265489,12,1
265578,71.1,1
265628,655.95,1
265878,636.08,1
266012,1258.25,1
266308,1.38,1
266395,337.95,1
266402,1.08,1
266512,1936.3,1
266811,154.07,1
267109,57.5,1
267558,592.15,1
267885,443.63,1
268389,130.3,1
268409,341.18,1
268529,490.18,1
268641,557.12,1
268742,30.73,1
268768,458.22,1
268863,517.4,1
268892,24.6,1
268908,8.53,1
268962,569.23,1
269020,125.78,1
269120,2.27,1
269204,2947.78,1
269501,246.72,1
269662,151.93,1
269670,218.13,1
269959,258.23,1
270602,19.5,1
270784,103.92,1
271228,75.48,1
271338,492.02,1
271388,69.72,1
271837,236.6,1
271851,673.18,1
272128,2.27,1
272213,79.65,1
272544,9.07,1
272616,337.87,1
272961,128.25,1
272979,460.83,1
273131,37.72,1
273164,27.98,1
273329,570.37,1
273371,168.53,1
273695,177.58,1
273846,404.07,1
274050,3073.05,1
274057,156.48,1
274070,1262.57,1
274157,476.45,1
274162,847.95,1
274402,105.03,1
274630,178.63,1
274663,0.05,1
274814,823.72,1
274880,58.73,1
274929,815.87,1
275033,1520.23,1
275098,165.3,1
275215,70.25,1
275273,234.17,1
275534,88.52,1
275572,108.92,1
275590,637.63,1
276439,1518.1,1
276990,243.4,1
276998,115.1,1
277508,991.05,1
277715,43.68,1
277864,288.53,1
277945,311.77,1
278080,163.95,1
278143,9.35,1
278215,2.03,1
278716,244.52,1
278723,33.62,1
278788,382.05,1
278875,155.05,1
279519,184.2,1
279625,50.78,1
699,222.35,1
1085,82.97,1
1641,1.87,1
2984,367.02,1
3183,147.55,1
3188,35.15,1
4176,37.17,1
4908,92.43,1
5111,34.85,1
6011,13.85,1
7955,134.48,1
8431,311.38,1
11709,225.15,1
12279,200.92,1
14967,0.42,1
16915,0.12,1
20710,2222.05,1
22980,62.22,1
25507,60.12,1
32973,1.18,1
33495,32.97,1
40307,36.92,1
41336,992.15,1
43915,172.17,1
