student_id,minutes_watched,paid_in_q2
2054,1562.08,1
2055,53.47,1
2056,55.85,1
2064,232.02,1
2066,1085.98,1
2078,10.13,1
2081,706.77,1
2084,0.4,1
2091,2258.58,1
2093,496.12,1
2099,250.57,1
2104,44.12,1
2106,1.98,1
2108,304.3,1
2112,2237.68,1
2113,43.52,1
2114,696.33,1
2120,581.67,1
2130,92.05,1
2135,16.83,1
2136,1209.87,1
2149,604.18,1
2154,223.72,1
2160,51.12,1
2162,114.65,1
2167,709.68,1
2170,3.3,1
2188,856.53,1
2195,403.48,1
2207,332.4,1
2213,38.28,1
2217,64.05,1
2218,1005.17,1
2222,10.15,1
2229,574.57,1
2233,330.63,1
2236,18.37,1
2248,1398.23,1
2255,17.92,1
2256,41.97,1
2258,1077.97,1
2265,90.55,1
2266,81.12,1
2267,92.4,1
2274,368.78,1
2275,0.25,1
2278,0.67,1
2284,135.93,1
2290,220.47,1
2292,8.5,1
2295,12.08,1
2303,19.08,1
2304,195.35,1
2306,20.45,1
2308,1.7,1
2312,51.25,1
2318,3.58,1
2324,2069.83,1
2332,34.13,1
2335,36.38,1
2338,42.35,1
2339,182.27,1
2354,1848.67,1
2359,26.08,1
2362,125.08,1
2364,397.43,1
2375,59.8,1
2377,61.92,1
2385,367.62,1
2397,712.63,1
2398,0.42,1
2403,2.37,1
2406,36.0,1
2409,1648.95,1
2410,462.68,1
2414,219.82,1
2417,47.23,1
2429,16.12,1
2431,12.58,1
2437,72.22,1
2441,188.0,1
2447,574.28,1
2463,6.98,1
2501,145.05,1
2506,11.5,1
2516,72.4,1
2529,84.67,1
2536,905.38,1
2544,31.4,1
2546,95.87,1
2550,9.62,1
2555,105.8,1
2575,77.85,1
2577,3.45,1
2620,73.53,1
2621,221.12,1
2630,90.05,1
2636,1487.57,1
2641,4.6,1
2642,148.72,1
2651,57.92,1
2653,669.4,1
2655,162.0,1
2657,28.17,1
2661,5.18,1
2663,101.92,1
2671,10.38,1
2685,8.12,1
2688,413.17,1
2692,94.75,1
2698,42.17,1
2708,0.17,1
2710,17.15,1
2719,49.2,1
2723,114.78,1
2725,26.9,1
2726,6.58,1
2731,39.83,1
2738,0.28,1
2741,2.25,1
2743,11.23,1
2750,14.98,1
2754,901.28,1
2761,0.3,1
2764,36.55,1
2772,1272.78,1
2774,557.95,1
2793,79.28,1
2797,39.58,1
2803,182.38,1
2805,248.62,1
2813,17.35,1
2815,310.57,1
2819,27.05,1
2820,0.32,1
2821,351.25,1
2824,21.97,1
2826,12.22,1
2827,1653.57,1
2830,1254.1,1
2833,2.63,1
2840,1.12,1
2843,19.63,1
2851,502.08,1
2859,798.5,1
2866,1630.58,1
2877,518.52,1
2887,566.5,1
2894,0.75,1
2899,2030.1,1
2911,4.05,1
2917,1045.4,1
2918,601.22,1
2920,11.4,1
2922,433.32,1
2928,2.03,1
2929,639.03,1
2930,265.8,1
2933,45.95,1
2938,1331.2,1
2950,0.13,1
2954,316.0,1
2973,68.68,1
2978,35.23,1
3002,1377.88,1
3011,586.38,1
3016,24.17,1
3022,507.85,1
3031,136.78,1
3034,2.18,1
3048,20.78,1
3050,27.88,1
3062,37.85,1
3070,863.63,1
3074,25.3,1
3080,171.5,1
3090,41.8,1
3092,609.1,1
3099,83.88,1
3112,22.42,1
3115,51.72,1
3130,0.23,1
3138,26.58,1
3146,0.18,1
3148,21.27,1
3162,403.97,1
3187,76.87,1
3199,15.88,1
3213,525.12,1
3215,177.32,1
3219,150.4,1
3221,93.63,1
3239,378.4,1
3248,34.23,1
3266,5.95,1
3286,3.98,1
3288,186.98,1
3291,1379.47,1
3297,64.6,1
3305,308.4,1
3316,0.1,1
3338,795.33,1
3367,101.93,1
3379,0.35,1
3381,54.95,1
3393,10.17,1
3402,13.23,1
3414,0.23,1
3419,1.27,1
3420,469.57,1
3423,454.35,1
3426,17.5,1
3430,1346.0,1
3441,45.7,1
3447,10.1,1
3453,295.82,1
3466,251.7,1
3467,17.23,1
3468,672.3,1
3470,20.23,1
3471,234.4,1
3473,35.8,1
3478,824.17,1
3481,2.97,1
3494,272.07,1
3498,1724.83,1
3512,383.12,1
3513,238.78,1
3524,174.63,1
3538,1083.85,1
3550,167.32,1
3558,155.68,1
3575,253.78,1
3598,33.52,1
3611,67.85,1
3613,1191.22,1
3626,824.05,1
3641,192.55,1
3647,603.68,1
3661,31.27,1
3663,903.43,1
3675,3.88,1
3679,19.55,1
3681,136.9,1
3685,4.75,1
3687,779.38,1
3688,170.4,1
3691,86.68,1
3698,1650.93,1
3700,131.03,1
3702,73.38,1
3704,21.83,1
3707,662.27,1
3708,1.33,1
3709,1440.35,1
3712,47.85,1
3728,893.75,1
3750,51.82,1
3758,153.97,1
3774,1069.77,1
3779,592.3,1
3780,125.65,1
3781,1600.72,1
3785,362.23,1
3787,216.33,1
3797,306.82,1
3799,115.12,1
3809,7.32,1
3814,164.12,1
3815,210.95,1
3817,30.78,1
3824,8.67,1
3832,258.3,1
3840,0.42,1
3850,405.58,1
3852,1007.12,1
3856,963.37,1
3857,2.5,1
3860,266.45,1
3864,469.23,1
3865,227.7,1
3874,2.03,1
3875,517.63,1
3897,0.12,1
3908,13.32,1
3913,0.2,1
3914,8.58,1
3920,0.07,1
3927,1393.07,1
3931,1.98,1
3934,98.72,1
3938,50.38,1
3943,83.57,1
3949,214.07,1
3965,9.58,1
3969,56.2,1
3980,12.15,1
3983,18.62,1
3984,697.13,1
3987,103.37,1
4001,181.15,1
4003,0.05,1
4013,1200.62,1
4019,415.3,1
4034,1226.82,1
4040,740.58,1
4043,548.02,1
4050,2023.55,1
4053,49.53,1
4054,99.58,1
4055,8.83,1
4062,89.43,1
4104,251.62,1
4112,4.95,1
4132,502.37,1
4135,0.08,1
4143,76.6,1
4156,377.05,1
4158,19.97,1
4160,120.48,1
4162,0.55,1
4186,226.75,1
4220,39.9,1
4230,262.8,1
4231,669.92,1
4241,29.05,1
4266,165.3,1
4294,51.43,1
4311,4.58,1
4322,51.8,1
4337,1018.62,1
4347,34.98,1
4360,410.67,1
4363,55.52,1
4371,13.9,1
4376,214.68,1
4377,42.03,1
4381,15.08,1
4384,398.32,1
4393,117.22,1
4395,1.3,1
4402,324.8,1
4413,833.65,1
4435,806.32,1
4450,0.35,1
4464,33.9,1
4515,87.05,1
4522,0.67,1
4537,169.58,1
4539,0.05,1
4551,0.13,1
4553,0.12,1
4568,20.72,1
4574,36.1,1
4582,24.75,1
4585,635.97,1
4593,2.8,1
4595,59.7,1
4609,19.22,1
4613,130.83,1
4615,0.37,1
4617,1127.9,1
4621,1119.22,1
4629,1812.83,1
4640,293.82,1
4646,149.37,1
4685,6.28,1
4686,4.68,1
4692,106.05,1
4698,6.47,1
4706,304.38,1
4707,1308.05,1
4721,2416.65,1
4723,103.82,1
4739,768.97,1
4743,18.35,1
4751,0.25,1
4756,96.75,1
4784,13.37,1
4790,411.3,1
4793,5.13,1
4795,255.02,1
4797,5.27,1
4828,0.48,1
4829,993.83,1
4837,408.75,1
4849,680.83,1
4861,5.4,1
4869,50.58,1
4872,360.7,1
4884,0.1,1
4898,153.43,1
4921,275.78,1
4927,39.97,1
4939,346.87,1
4958,1449.23,1
4969,5.18,1
4972,48.22,1
4991,946.77,1
5010,391.47,1
5028,819.18,1
5036,964.15,1
5058,15.68,1
5063,0.1,1
5064,252.17,1
5070,181.57,1
5071,315.32,1
5076,348.38,1
5080,1340.82,1
5088,0.78,1
5098,281.53,1
5104,253.4,1
5130,875.08,1
5136,13.9,1
5143,30.12,1
5153,59.78,1
5155,54.6,1
5203,227.05,1
5212,415.72,1
5221,0.07,1
5227,0.33,1
5262,426.52,1
5274,22.08,1
5279,139.42,1
5286,226.6,1
5299,265.1,1
5309,710.53,1
5321,888.5,1
5323,96.4,1
5325,166.5,1
5334,11.48,1
5336,589.03,1
5340,260.8,1
5358,14.98,1
5382,569.27,1
5385,334.88,1
5389,0.33,1
5391,357.55,1
5392,12.32,1
5427,41.48,1
5434,461.15,1
5450,19.77,1
5453,1559.02,1
5502,244.83,1
5511,0.07,1
5515,7.28,1
5567,761.9,1
5574,9.08,1
5577,252.53,1
5578,16.02,1
5579,7.38,1
5589,146.52,1
5591,6.35,1
5598,28.13,1
5601,245.8,1
5612,173.05,1
5632,112.48,1
5633,2118.77,1
5644,0.07,1
5663,27.6,1
5671,29.2,1
5676,6.62,1
5686,136.97,1
5687,48.3,1
5704,0.55,1
5707,117.47,1
5716,4.53,1
5720,2622.95,1
5734,315.63,1
5739,150.18,1
5774,22.1,1
5782,297.85,1
5791,0.42,1
5836,1259.58,1
5939,17.73,1
5955,111.03,1
5971,53.93,1
5974,1017.63,1
5996,61.93,1
6027,24.15,1
6034,0.08,1
6043,163.53,1
6070,157.68,1
6096,388.92,1
6110,559.1,1
6129,194.1,1
6218,14.73,1
6227,235.62,1
6239,48.48,1
6252,409.82,1
6253,283.95,1
6261,0.18,1
6278,974.87,1
6312,489.53,1
6331,55.35,1
6363,62.0,1
6367,157.07,1
6379,211.42,1
6394,332.57,1
6395,348.22,1
6408,100.12,1
6409,169.73,1
6418,42.45,1
6421,660.63,1
6433,254.18,1
6451,12.2,1
6464,203.88,1
6488,1468.62,1
6503,8.23,1
6505,80.82,1
6530,604.63,1
6542,128.68,1
6559,160.42,1
6560,20.35,1
6569,4.35,1
6580,26.72,1
6589,443.77,1
6599,33.67,1
6616,1512.77,1
6627,24.85,1
6643,541.98,1
6659,189.13,1
6665,24.35,1
6667,11.43,1
6681,8.45,1
6685,523.63,1
6698,35.13,1
6739,2509.4,1
6743,23.97,1
6745,86.8,1
6757,71.0,1
6773,18.03,1
6791,261.13,1
6814,27.43,1
6817,13.5,1
6819,603.8,1
6824,307.5,1
6836,33.53,1
6867,9.08,1
6869,39.75,1
6871,14.23,1
6884,1509.07,1
6885,977.12,1
6888,58.65,1
6890,290.82,1
6921,2346.4,1
6924,268.05,1
6932,205.2,1
6939,0.43,1
6940,35.9,1
6944,15.43,1
6950,102.88,1
6965,75.87,1
6976,2811.33,1
6982,55.45,1
6997,164.48,1
7008,0.22,1
7013,115.77,1
7015,0.17,1
7021,31.6,1
7034,467.03,1
7071,1382.28,1
7076,3.0,1
7081,30.45,1
7086,1149.13,1
7094,1.3,1
7096,133.17,1
7100,117.25,1
7115,17.33,1
7122,126.5,1
7127,231.3,1
7128,592.88,1
7129,8.62,1
7133,483.7,1
7155,147.48,1
7163,252.62,1
7169,32.1,1
7178,83.78,1
7179,3.73,1
7212,25.83,1
7217,2.58,1
7231,570.33,1
7242,106.23,1
7244,669.83,1
7245,231.6,1
7246,379.25,1
7250,90.32,1
7254,363.28,1
7275,3.43,1
7282,92.18,1
7291,7.72,1
7294,129.47,1
7306,132.3,1
7307,231.68,1
7310,32.13,1
7343,985.05,1
7349,1270.92,1
7355,0.37,1
7358,163.47,1
7365,648.78,1
7373,17.98,1
7382,969.47,1
7386,70.03,1
7406,7.55,1
7412,1931.27,1
7443,14.83,1
7452,9.15,1
7475,556.23,1
7482,110.27,1
7483,1.85,1
7487,681.27,1
7495,0.15,1
7502,134.38,1
7503,44.88,1
7521,59.25,1
7524,0.12,1
7540,193.12,1
7548,3.98,1
7561,890.02,1
7568,687.63,1
7583,712.57,1
7606,14.7,1
7620,118.37,1
7631,22.93,1
7645,288.75,1
7676,0.05,1
7687,2416.87,1
7724,24.1,1
7726,73.7,1
7735,0.1,1
7742,213.22,1
7752,70.65,1
7782,135.65,1
7819,5.98,1
7861,1918.87,1
7863,2.32,1
7873,9.82,1
7889,1.15,1
7898,65.87,1
7908,701.17,1
7962,32.77,1
7975,94.17,1
7987,3.35,1
8005,1456.05,1
8010,481.08,1
8018,133.57,1
8030,182.47,1
8053,34.4,1
8057,55.6,1
8059,4.33,1
8068,111.55,1
8095,697.8,1
8107,0.95,1
8133,152.88,1
8183,40.32,1
8223,377.68,1
8260,7.03,1
8380,667.08,1
8412,548.28,1
8425,16.08,1
8444,7.43,1
8495,252.83,1
8519,27.17,1
8539,199.15,1
8544,65.8,1
8555,94.05,1
8567,3.73,1
8600,206.47,1
8716,5.08,1
8734,238.45,1
8758,454.72,1
8773,22.3,1
8779,0.3,1
8797,33.98,1
8798,10.07,1
8825,0.22,1
8855,2046.03,1
8868,669.3,1
8873,11.37,1
8912,291.22,1
8924,569.08,1
8937,42.82,1
8950,5.43,1
8952,26.35,1
8964,20.7,1
9000,350.48,1
9021,159.27,1
9027,187.1,1
9107,309.7,1
9108,785.23,1
9112,8.93,1
9114,145.4,1
9188,157.67,1
9231,144.58,1
9252,0.73,1
9260,2.08,1
9303,6.3,1
9334,68.37,1
9336,5.47,1
9354,7.95,1
9372,14.78,1
9409,961.53,1
9429,1638.52,1
9465,511.0,1
9478,42.53,1
9513,28.85,1
9521,0.07,1
9544,0.4,1
9560,103.72,1
9571,325.1,1
9598,457.38,1
9612,46.48,1
9703,408.58,1
9708,98.57,1
9736,675.77,1
9746,317.72,1
9754,17.97,1
9793,1071.82,1
9794,127.95,1
9803,274.0,1
9856,493.82,1
9882,112.43,1
9952,23.73,1
9985,50.92,1
9989,15.47,1
10002,62.32,1
10029,7.05,1
10057,13.35,1
10103,8.75,1
10131,55.77,1
10158,347.7,1
10218,16.65,1
10272,43.9,1
10276,114.22,1
10288,385.67,1
10337,4.6,1
10365,126.75,1
10390,43.15,1
10393,709.27,1
10398,178.83,1
10608,6.05,1
10662,2.93,1
10685,76.45,1
10690,0.08,1
10748,1591.38,1
10791,37.93,1
10839,855.28,1
10938,2.53,1
11002,42.97,1
11026,75.42,1
11082,6.85,1
11124,6.15,1
11227,313.13,1
11311,566.57,1
11325,444.3,1
11365,358.82,1
11489,68.9,1
11538,0.1,1
11583,155.85,1
11604,1117.05,1
11607,93.55,1
11628,35.23,1
11644,27.22,1
11711,27.57,1
11735,431.28,1
11739,5.95,1
11748,87.23,1
11800,74.73,1
11808,70.3,1
11812,0.25,1
11937,5.38,1
12043,23.58,1
12073,36.52,1
12127,12.98,1
12146,6.62,1
12160,1565.98,1
12207,60.88,1
12222,625.15,1
12234,11.37,1
12241,140.93,1
12270,0.95,1
12385,139.68,1
12442,134.97,1
12534,58.78,1
12551,272.8,1
12589,234.95,1
12610,256.95,1
12644,0.95,1
12751,65.12,1
12761,309.87,1
12771,88.27,1
12797,5.02,1
12802,111.33,1
12808,3.08,1
12811,0.38,1
12816,50.62,1
12857,229.5,1
12868,12.22,1
12971,36.55,1
12989,883.03,1
13043,110.05,1
13076,259.97,1
13079,1392.7,1
13132,451.05,1
13134,15.22,1
13169,2.02,1
13179,143.47,1
13180,248.02,1
13501,86.15,1
13510,168.22,1
13566,12.87,1
13620,1118.28,1
13644,161.93,1
13902,28.37,1
14425,12.0,1
14470,8.45,1
14629,121.73,1
14633,80.05,1
14700,331.63,1
14735,387.7,1
14765,1031.18,1
14915,960.07,1
14953,38.83,1
15110,0.12,1
15179,2.62,1
15345,291.48,1
15472,152.05,1
16118,1387.87,1
16414,220.32,1
16417,0.07,1
16450,339.38,1
16473,0.73,1
16632,862.42,1
16725,787.18,1
16728,201.93,1
16825,0.27,1
16832,0.1,1
16863,10.92,1
16991,1490.52,1
17159,166.88,1
17524,146.22,1
17943,7.0,1
18314,2.1,1
18319,309.37,1
18360,582.57,1
18510,4.73,1
18678,174.03,1
18692,243.1,1
18719,118.62,1
18722,121.03,1
18865,0.18,1
18954,686.15,1
19005,340.22,1
19053,16.23,1
19074,39.13,1
19150,133.37,1
19178,27.17,1
19268,70.33,1
19347,14.23,1
19562,925.37,1
19636,21.1,1
19692,117.28,1
19821,132.02,1
19845,2.63,1
20556,0.17,1
21801,2.2,1
22195,1.68,1
22476,146.33,1
22533,529.53,1
22653,0.08,1
23708,539.58,1
24006,792.2,1
24423,1001.68,1
25057,412.98,1
25156,376.07,1
25211,765.03,1
25863,93.03,1
25992,23.58,1
26922,2.42,1
26958,177.08,1
27104,0.07,1
27576,392.03,1
30439,0.08,1
31588,4.55,1
32237,449.73,1
33796,176.83,1
33916,2.85,1
34081,1.93,1
34981,0.43,1
35147,18.37,1
37860,195.97,1
41451,105.42,1
41613,328.77,1
52075,0.32,1
58539,24.05,1
111643,23.27,1
113546,6.48,1
134788,55.1,1
143012,90.2,1
143038,753.02,1
143216,872.45,1
143289,32.33,1
143327,37.22,1
1158,4.58,1
1183,1333.03,1
1249,12.23,1
1567,921.55,1
2051,161.57,1
2092,848.05,1
2187,643.38,1
2340,150.0,1
2591,1674.27,1
2825,1.17,1
2943,285.52,1
3082,26.25,1
3147,23.58,1
4400,1037.77,1
6165,98.75,1
7437,762.12,1
7649,149.07,1
8538,31.78,1
8591,148.6,1
9653,639.82,1
11802,0.13,1
11879,2540.88,1
12473,143.57,1
12781,906.67,1
15736,487.15,1
17317,6.32,1
19969,3.4,1
21793,19.57,1
23526,1.02,1
26933,386.95,1
38977,245.07,1
40867,22.53,1
71758,101.9,1
142411,0.23,1
143407,19.98,1
143693,48.1,1
143920,31.23,1
143923,0.35,1
144083,72.95,1
144293,1112.95,1
144381,315.87,1
144492,211.95,1
144749,1022.48,1
144900,548.15,1
145013,271.75,1
145190,5.45,1
145240,759.15,1
145345,137.27,1
145793,204.17,1
145796,800.58,1
145813,320.27,1
145957,19.13,1
146051,20.02,1
146498,1200.85,1
146536,372.93,1
146799,162.6,1
146908,121.43,1
146937,76.37,1
146948,318.62,1
146960,448.6,1
146990,168.52,1
147013,112.9,1
147015,700.97,1
147044,0.8,1
147057,347.85,1
147059,155.47,1
147066,224.63,1
147148,547.43,1
147169,540.97,1
147180,445.78,1
147183,315.47,1
147368,96.73,1
147515,13.05,1
147526,327.18,1
147546,273.4,1
147591,80.08,1
147801,30.95,1
148194,856.13,1
148297,65.18,1
148346,562.72,1
148356,59.1,1
148497,1504.05,1
148669,246.68,1
148814,179.98,1
148901,1524.25,1
148933,1039.57,1
149218,2910.43,1
149566,1002.73,1
149617,214.38,1
149652,532.2,1
149763,1111.6,1
150061,2558.0,1
150981,176.55,1
151404,2881.6,1
151418,0.28,1
151494,0.2,1
151574,7.12,1
151886,1188.72,1
151962,371.32,1
152232,420.4,1
152253,355.27,1
152267,317.05,1
152360,107.7,1
152533,105.93,1
152766,228.57,1
152896,108.77,1
153895,261.15,1
153897,7.92,1
153938,323.05,1
154460,0.05,1
154509,643.17,1
154600,415.22,1
154656,345.2,1
154674,252.57,1
155918,509.05,1
155924,749.98,1
155987,159.82,1
156219,914.37,1
156241,944.38,1
156251,153.07,1
156323,2.1,1
156344,681.78,1
156348,614.47,1
156399,759.35,1
156487,250.82,1
156494,2.73,1
156501,6.22,1
156551,12.22,1
156604,0.83,1
156686,932.75,1
156694,514.73,1
156719,168.42,1
156743,124.52,1
156845,985.0,1
156896,1257.48,1
157115,2446.62,1
157184,132.5,1
157248,426.32,1
157377,107.57,1
157686,41.13,1
157786,178.0,1
157904,615.23,1
158179,448.95,1
158466,111.17,1
6,81.03,1
1035,1449.77,1
1308,388.75,1
2811,2617.23,1
3161,114.78,1
3643,2085.23,1
3985,0.37,1
4404,615.35,1
4514,306.15,1
4803,109.15,1
6125,1164.38,1
8437,774.47,1
9305,1008.9,1
10595,19.17,1
12809,56.13,1
13463,48.28,1
15416,5.65,1
16052,576.18,1
19124,502.43,1
52866,22.78,1
98559,415.07,1
115657,524.55,1
137389,598.3,1
137893,756.37,1
143392,278.65,1
143519,9.47,1
143746,325.0,1
143797,505.35,1
144230,21.52,1
144384,147.5,1
144387,71.88,1
144395,533.0,1
144565,612.32,1
144627,688.88,1
144788,574.95,1
144843,2245.8,1
144874,522.83,1
144912,37.73,1
144956,115.9,1
145230,6.97,1
145231,39.27,1
145258,350.23,1
145344,8.6,1
145560,260.48,1
145672,1811.25,1
145873,1729.75,1
145877,107.25,1
145944,305.28,1
146149,371.68,1
146339,1147.05,1
146352,817.13,1
146578,632.4,1
146734,19.18,1
146853,29.53,1
146855,6.92,1
146865,68.7,1
146976,413.65,1
147025,23.12,1
147053,33.0,1
147136,420.23,1
147231,175.45,1
147236,1482.8,1
147258,1454.27,1
147317,350.1,1
147319,54.57,1
147346,106.38,1
147550,40.12,1
147555,464.37,1
147576,1254.07,1
147593,795.88,1
147612,260.88,1
147618,1507.28,1
147625,16.27,1
147687,2707.22,1
147773,2950.62,1
147959,510.5,1
148272,1124.07,1
148326,839.1,1
148330,613.42,1
148412,50.68,1
148420,57.8,1
148488,882.98,1
148685,37.68,1
148927,625.07,1
148948,292.47,1
149038,141.4,1
149044,204.07,1
149290,6.85,1
149584,344.93,1
149690,126.78,1
150015,62.18,1
150288,105.82,1
150663,734.93,1
150864,408.98,1
150949,3185.95,1
151082,1.6,1
151113,2906.62,1
151197,5.8,1
151287,3.97,1
151559,13.65,1
151643,450.82,1
151694,2628.42,1
151829,87.68,1
151950,438.7,1
152353,710.22,1
152611,1288.0,1
152884,333.22,1
153103,737.12,1
153388,79.75,1
153700,194.98,1
153934,373.17,1
154508,360.97,1
154921,35.22,1
154995,259.18,1
155034,1058.55,1
155087,11.42,1
155427,1388.75,1
155456,878.15,1
155747,54.37,1
156077,100.02,1
156194,5.82,1
156226,129.37,1
156274,29.02,1
156343,139.4,1
156461,698.67,1
156547,876.27,1
156568,4.25,1
156582,189.6,1
156584,259.03,1
156610,839.17,1
156656,829.48,1
156691,178.42,1
156727,70.43,1
157202,147.75,1
157525,2.62,1
157698,502.48,1
157915,52.88,1
157934,64.48,1
157997,516.37,1
158105,47.35,1
158119,59.4,1
158376,174.65,1
702,96.92,1
1419,203.62,1
2190,419.65,1
2477,54.48,1
2629,216.07,1
3366,188.62,1
3589,0.28,1
3659,5.37,1
4336,947.95,1
5373,244.58,1
6762,494.87,1
7232,176.87,1
10078,16.63,1
10744,14.55,1
13960,19.53,1
16043,245.65,1
21633,205.27,1
22351,0.23,1
30427,6.55,1
42675,1730.2,1
63369,88.7,1
101613,416.35,1
143514,49.9,1
143770,167.87,1
143777,64.72,1
143801,105.22,1
144343,242.28,1
144444,65.95,1
144467,56.43,1
144599,74.88,1
144644,101.5,1
144764,432.85,1
144907,0.72,1
144987,237.87,1
145135,884.43,1
145179,18.63,1
145185,148.35,1
145196,45.02,1
145212,105.85,1
145254,408.35,1
145349,390.95,1
145353,486.95,1
145502,1503.27,1
145747,37.1,1
145768,822.85,1
145774,28.05,1
145821,259.73,1
145822,3.28,1
145915,2810.63,1
146052,462.4,1
146189,192.72,1
146485,431.97,1
146514,708.0,1
146625,65.13,1
146772,39.27,1
146859,215.18,1
146866,952.3,1
146872,958.22,1
146891,861.13,1
146907,54.15,1
147047,499.78,1
147076,10.35,1
147083,1712.27,1
147087,349.07,1
147150,175.1,1
147197,534.48,1
147217,662.72,1
147249,36.48,1
147437,715.17,1
147473,2585.15,1
147579,65.32,1
147676,553.95,1
147715,280.0,1
147763,240.0,1
147804,301.1,1
147991,38.5,1
147993,762.73,1
148054,1271.82,1
148103,321.18,1
148109,354.72,1
148411,274.38,1
148486,290.27,1
148559,921.53,1
148712,0.63,1
149015,2728.23,1
149455,352.8,1
149494,1429.08,1
149547,263.92,1
